transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,transaction_status,ip_address,amount_missing_flag,amount_imputed,timestamp_missing_flag,timestamp,hour,day_of_week,city,ip_valid,invalid_ip_flag,is_fraud_label,balance,amount_ratio,is_new_device,is_new_location,time_anomaly,velocity_score,cross_user_device,balance_deviation,is_round_amount,txn_count_last_1hr,location_mismatch,is_night_txn,amount_zscore,fraud_probability
TXN-7163062EF50E,USR0021,4439.625506279589,26/02/2024 12:18:22,BLR,BLR,Healthcare,DEV-8F2A3284,ATM,Unknown,success,192.83.126.168,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,145115.85,0.9510853963348763,0,0,0,7,0,0.7671635672387466,0,17,0,0,-0.08357441583964688,14.94%
TXN-F1894E9625C3,USR0021,3597.37,2024-03-09T07:57:32.551245,Bangalore,AMD,Travel,DEV-CBA811D2,web,Upi,success,192.83.126.146,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,124375.13,0.7706519541735708,0,0,0,8,0,0.07832343307281942,0,17,0,0,-0.08959653357548217,15.4%
TXN-77950BE20FFF,USR0021,814.0,2024-02-14T07:46:04.759114,Bangalore,Bangalore,Education,DEV-4E1D82BF,ATM,Upi,success,192.168..1,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,152185.52,0.17438036418196812,0,0,0,9,0,1.0019612228316488,0,17,0,0,-0.10949759889048626,31.12%
TXN-3424BBF63960,USR0021,5522.663904180792,2024-03-05T18:44:25.483293,BENGALURU,Bengaluru,Grocery,DEV-8F2A3284,ATM,Upi,failed,192.83.126.218,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,68716.62,1.1831009126113716,0,0,0,10,0,-1.7702052340069927,0,17,0,0,-0.0758307030399511,20.95%
TXN-D8924D1A1EEA,USR0021,7362.49,1708976949,Bangalore,bangalore,Grocery,UNKNOWN,ATM,Upi,failed,192.83.126.82,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,145115.85,1.5772404023170743,1,0,0,11,1,0.7671635672387466,0,17,0,0,-0.06267596640732698,20.59%
TXN-4820570DD19C,USR0021,5869.28,"February 28, 2024 10:10 AM",BENGALURU,Bengaluru,Utilities,UNKNOWN,web,Upi,failed,,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,145115.85,1.2573552627591422,0,0,0,12,1,0.7671635672387466,0,17,0,0,-0.07335240171381416,25.05%
TXN-F2B656CF8D76,USR0021,3259.99,2024-03-09T21:39:06.964784,BENGALURU,Bangalore,Grocery,DEV-CBA811D2,ATM,Upi,success,192.83.126.46,1,1,1,2024-01-01,12,0,Unknown,1,0,-1,68716.62,0.6983762204294524,0,0,0,13,0,-1.7702052340069927,0,17,0,0,-0.09200879691667507,20.87%
TXN-3C1E9B1CCC67,USR0021,0.0,03-10-2024 02:48,bangalore,Bangalore,Food & Dining,DEV-8F2A3284,ATM,Wallet,success,192.83.126.2,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,113367.71,0.0,0,0,0,14,0,-0.287254650504834,1,17,0,0,-0.11531769006284685,18.63%
TXN-2E3C8BAA05FA,USR0021,1800.612079856211,2024-03-03T00:36:03.667031,Bengaluru,bangalore,Healthcare,DEV-4E1D82BF,mobile,Upi,success,192.83.126.121,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,142806.01,0.3857388086434609,0,0,0,15,0,0.6904492344912903,0,17,0,0,-0.10244333321909134,17.3%
TXN-8D0535B3CF80,USR0021,6423.44,2024-03-04T23:06:03.203768,bangalore,BENGALURU,Healthcare,DEV-CBA811D2,web,Card,success,192.83.126.91,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,68716.62,1.37607101535752,0,0,0,16,0,-1.7702052340069927,0,17,0,0,-0.0693901637235496,21.88%
TXN-AF20F15605A1,USR0021,3259.99,03-12-2024 02:02,BLR,BENGALURU,Food & Dining,DEV-8F2A3284,ATM,Upi,success,192.83.126.174,1,1,1,2024-01-01,12,0,Unknown,1,0,-1,107131.51,0.6983762204294524,0,0,0,17,0,-0.49437112691865004,0,17,0,0,-0.09200879691667507,18.89%
TXN-2DC8B8A61A5B,USR0022,1714.4121136314616,23/02/2024 09:25:49,Bombay,mumbai,Clothing,DEV-2E4EF3A3,mobile,Card,failed,192.62.225.54,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,67806.63,1.5755471216088488,1,1,0,1,0,-0.9413364207154461,0,10,0,0,-0.10305966204277985,32.77%
TXN-9771D12F60B6,USR0022,853.7572974159488,2024-02-15T17:02:55.327538,MUMBAI,BOM,Grocery,DEV-2E4EF3A3,mobile,Card,success,192.62.225.79,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,74927.49,0.7846041461098803,0,0,0,2,0,1.48280080423827,0,10,0,0,-0.10921333464512081,10.95%
TXN-17FF84BAE560,USR0022,309.45,20240222172850,Delhi,delhi,,DEV-54C67087,mobile,Card,success,192.62.225.68,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,67806.63,0.28438498124533496,1,0,0,3,0,-0.9413364207154461,0,10,0,0,-0.11310512591875964,16.7%
TXN-08F1C534BE9D,USR0022,1397.0,19/02/2024 15:47:25,Bombay,BOM,Education,DEV-54C67087,mobile,Card,success,not_an_ip,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,71920.72,1.2838449468403068,0,0,0,4,0,0.45921333251798707,0,10,0,0,-0.10532915521298475,24.65%
TXN-0F5DE5E277DA,USR0022,676.93,2024-02-21T02:55:18.174442,BOM,Mumbai,Fuel,DEV-2E4EF3A3,mobile,Upi,success,192.62.225.13,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,71243.78,0.6220996133604931,0,0,0,5,0,0.22876427818182904,0,10,0,0,-0.1104776479039942,8.17%
TXN-DD453E2C8E12,USR0022,1192.682442177923,23/02/2024 23:52:48,DELHI,Delhi,Education,DEV-2E4EF3A3,ATM,Card,success,,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,66613.95,1.0960768264676326,0,0,0,6,0,-1.3473576015079087,0,10,0,0,-0.10679002353563653,28.29%
TXN-5A5EAEF4F433,USR0022,1877.7649032487,2024-02-22T12:58:16.908468,Bombay,Jaipur,Utilities,DEV-54C67087,mobile,Wallet,success,192.168..1,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,68116.08,1.7256685629133293,0,0,0,7,0,-0.8359911022761114,0,10,0,0,-0.10189169136853934,30.6%
TXN-3B59E99644AC,USR0022,652.6519002454722,18/02/2024 07:43:11,Bombay,Mumbai,Grocery,DEV-54C67087,mobile,Card,success,192.62.225.253,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,73318.06,0.5997880058524506,0,0,0,8,0,0.9349064243519533,0,10,0,0,-0.11065123605394878,15.18%
TXN-ADED91A8FDF4,USR0022,1249.9431189996048,2024-02-22T00:04:24.967095,BOM,BOM,Grocery,DEV-54C67087,mobile,Card,success,192.62.225.178,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,69993.84,1.1486994682644631,0,0,0,9,0,-0.19674978654611858,0,10,0,0,-0.10638061031734013,17.84%
TXN-A442B398E85E,USR0022,956.784541866445,1708062467,Mumbai,ahmedabad,Entertainment,DEV-54C67087,mobile,Card,success,192.62.225.88,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,73970.71,0.8792863273372609,0,0,0,10,0,1.1570864924709816,0,10,0,0,-0.10847669096460609,19.45%
TXN-7035177E7F9F,USR0023,3259.99,"February 04, 2024 10:10 PM",Lucknow,LKO,Food & Dining,DEV-58413333,ATM,Card,success,192.197.33.118,1,1,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.35060968437351875,1,1,0,1,0,-0.36703878728917233,0,33,0,0,-0.09200879691667507,28.15%
TXN-70E67569138E,USR0023,7106.7335,01-Feb-2024,lucknow,LKO,Grocery,DEV-9D08D512,ATM,Upi,success,192.197.33.27,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.7643243044799869,1,0,0,2,0,-0.36703878728917233,0,33,0,0,-0.06450462260870761,16.44%
TXN-5D155B261976,USR0023,11004.74728073396,1708160632,lucknow,Lucknow,Entertainment,DEV-58413333,ATM,Card,success,192.197.33.129,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,1.1835530080486358,0,0,0,3,0,-0.36703878728917233,0,33,0,0,-0.03663386634950653,10.01%
TXN-447DD3D0EC57,USR0023,9739.49,09-Jun-2024,lucknow,LKO,Electronics,DEV-9D08D512,ATM,Netbanking,success,192.197.33.105,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,1.0474754569366906,0,0,0,4,0,-0.36703878728917233,0,33,0,0,-0.045680442185335395,10.74%
TXN-A70924175852,USR0023,9949.67,"June 09, 2024 12:06 PM",LKO,Lucknow,Electronics,DEV-9D08D512,ATM,Upi,success,192.197.33.64,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,1.0700801715099337,0,0,0,5,0,-0.36703878728917233,0,33,0,0,-0.04417765746468828,10.84%
TXN-7F07C8B1FC50,USR0023,3024.945033819514,20240211121139,Lucknow,LKO,Education,DEV-9D08D512,ATM,Wallet,success,192.197.33.215,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.32533075977371184,0,0,0,6,0,-0.36703878728917233,0,33,0,0,-0.09368936587585792,12.1%
TXN-0D6C365B377A,USR0023,3671.84,2024-02-04T18:06:04.272130,lucknow,LKO,Fuel,DEV-58413333,web,Upi,success,192.197.33.184,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.39490386886771467,0,0,0,7,0,-0.36703878728917233,0,33,0,0,-0.08906407388309188,13.69%
TXN-AF0270B29ED9,USR0023,8025.19,2024-05-18T09:51:57,LKO,lucknow,Electronics,DEV-9D08D512,ATM,Upi,success,192.197.33.8,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,68716.62,0.8631036699307418,0,0,0,8,0,3.059422698096012,0,33,0,0,-0.0579376685941533,19.03%
TXN-05007CA62ABE,USR0023,2564.5724,03/02/2024 15:31:44,LKO,chennai,Education,DEV-58413333,ATM,Upi,failed,192.197.33.163,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.2758179993549175,0,0,0,9,0,-0.36703878728917233,0,33,0,0,-0.09698102521503404,17.33%
TXN-699108EAAECB,USR0023,10906.51,2024-01-31T16:11:48.183552,lucknow,lucknow,Utilities,DEV-9D08D512,ATM,Upi,success,192.197.33.118,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,1.17298765601018,0,0,0,10,0,-0.36703878728917233,0,33,0,0,-0.03733626184139403,19.88%
TXN-D5C370D0840E,USR0023,8465.22,19/02/2024 22:42:40,lucknow,lucknow,Electronics,DEV-9D08D512,ATM,Upi,success,192.197.33.227,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,68716.62,0.9104285940608402,0,0,0,11,0,3.059422698096012,0,33,0,0,-0.05479145886617562,21.64%
TXN-4CA923CDC284,USR0023,1.0,2024-02-13T18:52:48.959347,lucknow,LKO,Entertainment,UNKNOWN,mobile,Upi,failed,192.197.33.169,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.00010754931284252982,1,0,0,12,1,-0.36703878728917233,0,33,0,0,-0.11531054007369163,16.32%
TXN-B4FE7ABC83CA,USR0023,13196.83,"February 15, 2024 03:17 PM",LKO,Lucknow,Healthcare,DEV-9D08D512,ATM,Card,success,192.197.33.52,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,1.4193099981996826,0,0,0,13,0,-0.36703878728917233,0,33,0,0,-0.020960498679378155,20.5%
TXN-B35E49B59AC7,USR0023,7755.3,2024-01-31T14:20:12.718921,Lucknow,Lucknow,Healthcare,DEV-9D08D512,mobile,Netbanking,success,192.197.33.62,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.8340771858876714,0,0,0,14,0,-0.36703878728917233,0,33,0,0,-0.05986737916725944,19.07%
TXN-A4FE9046B5FA,USR0023,4514.992891886321,2024-02-03T11:10:14.798151,hyderabad,hyderabad,Clothing,DEV-9D08D512,ATM,Wallet,success,192.197.33.184,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.48558438301128026,0,0,0,15,0,-0.36703878728917233,0,33,0,0,-0.08303553984990039,17.96%
TXN-82283BE70660,USR0023,4583.267392606444,29/01/2024 13:18:18,LKO,Lucknow,Food & Dining,DEV-58413333,ATM,Upi,pending,192.197.33.111,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.4929272586483964,0,0,0,16,0,-0.36703878728917233,0,33,0,0,-0.08254737791017248,17.96%
TXN-C06D84F9E352,USR0023,6034.930767390511,01-27-2024 08:46,lucknow,LKO,Education,DEV-9D08D512,ATM,Upi,failed,192.197.33.168,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.6490526570850906,0,0,0,17,0,-0.36703878728917233,0,33,0,0,-0.07216800052341579,18.93%
TXN-15AC1FE44C4C,USR0023,10285.7,18/05/2024 09:52:51,lucknow,LKO,Electronics,DEV-58413333,ATM,Upi,success,192.197.33.174,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,1.106219967104409,0,0,0,18,0,-0.36703878728917233,0,33,0,0,-0.04177504660885494,20.2%
TXN-8E42A8957459,USR0023,7918.16,2024-01-20T14:39:03.875039,lucknow,Lucknow,Grocery,DEV-9D08D512,web,Unknown,success,192.197.33.30,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,9613.33,0.8515926669772058,0,0,0,19,0,0.11231693467878763,0,33,0,0,-0.058702931933438014,18.44%
TXN-9EAD224B05D8,USR0023,7421.0,"February 14, 2024 08:07 PM",LKO,LKO,Travel,DEV-58413333,ATM,Netbanking,success,192.197.33.116,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.7981234506044137,0,0,0,20,0,-0.36703878728917233,0,33,0,0,-0.06225762054185422,19.32%
TXN-F47EC09DF5B2,USR0023,5187.524953917471,23/01/2024 03:44:25,Lucknow,Lucknow,Clothing,DEV-9D08D512,ATM,Upi,success,192.197.33.214,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,68716.62,0.5579147441473001,0,0,0,21,0,3.059422698096012,0,33,0,0,-0.0782269428998304,20.86%
TXN-45B90EC7642B,USR0023,9788.53,"January 20, 2024 03:00 PM",Lucknow,Lucknow,Entertainment,DEV-58413333,ATM,Netbanking,failed,192.197.33.225,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,9613.33,1.0527496752384884,0,0,0,22,0,0.11231693467878763,0,33,0,0,-0.04532980671716271,18.76%
TXN-628FF3FE536E,USR0023,4170.929114972607,20240117120216,MAA,chennai,Travel,DEV-58413333,ATM,Netbanking,success,192.197.33.119,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,17531.49,0.44858056023020487,0,0,0,23,0,0.5071452931620419,0,33,0,0,-0.08549559212354234,17.43%
TXN-0A9ECA38EC44,USR0023,6798.0,1707248123,Calcutta,ahmedabad,Utilities,DEV-58413333,ATM,Upi,success,192.197.33.198,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.7311202287035177,0,0,0,24,0,-0.36703878728917233,0,33,0,0,-0.0667120637855651,19.12%
TXN-6817A7ABE560,USR0023,12420.702243594867,2024-01-26T09:01:35.317900,LKO,LKO,Travel,DEV-9D08D512,ATM,Upi,failed,192.197.33.92,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,1.3358379913202965,0,0,0,25,0,-0.36703878728917233,0,33,0,0,-0.02650980372075107,20.98%
TXN-5AD86310866F,USR0023,7204.507494568375,2024-01-30T12:58:49.634896,lucknow,lucknow,Travel,DEV-9D08D512,ATM,Upi,success,,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,0.0,0.7748398304096847,0,0,0,26,0,-0.36703878728917233,0,33,0,0,-0.06380553960787981,33.23%
TXN-110E093D4473,USR0023,9832.53,18-May-2024,Lucknow,Lucknow,Electronics,DEV-58413333,ATM,Upi,success,192.197.33.206,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,1.0574818450035597,0,0,0,27,0,-0.36703878728917233,0,33,0,0,-0.045015207194332406,20.4%
TXN-6A69AB54E811,USR0023,9707.37,19/02/2024 22:43:13,lucknow,Lucknow,Electronics,DEV-9D08D512,ATM,Upi,success,192.197.33.136,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,1.0440209730081886,0,0,0,28,0,-0.36703878728917233,0,33,0,0,-0.04591009983700151,20.97%
TXN-7BC635FE89ED,USR0023,10054.21,20240219224153,LKO,LKO,Electronics,DEV-9D08D512,web,Card,success,192.197.33.11,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,1.0813233766744916,0,0,0,29,0,-0.36703878728917233,0,33,0,0,-0.04343019759840011,21.13%
TXN-D6786DFB718B,USR0023,70632.36,2024-05-27T15:53:49,LKO,LKO,Electronics,DEV-9D08D512,ATM,Netbanking,success,192.168..1,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,0.0,7.596461782446189,0,0,0,30,0,-0.36703878728917233,0,33,0,0,0.3897029179457476,62.41%
TXN-31A1545C3D1E,USR0023,6290.84,02/02/2024 18:54:57,DEL,DEL,Entertainment,DEV-9D08D512,ATM,Upi,success,192.197.33.172,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.6765755192023003,0,0,0,31,0,-0.36703878728917233,0,33,0,0,-0.07033825228553364,20.07%
TXN-95D26204B3AF,USR0023,6301.53,1717934872,LKO,LKO,Electronics,DEV-58413333,web,Upi,success,192.197.33.3,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.6777252213565869,0,0,0,32,0,-0.36703878728917233,0,33,0,0,-0.0702618189014642,20.07%
TXN-FDD999A80D4D,USR0023,9016.868043603554,2024-01-25T13:39:43.250159,L,Bangalore,Electronics,DEV-58413333,ATM,Upi,success,192.197.33.252,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,0.0,0.9697579620813284,0,0,0,33,0,-0.36703878728917233,0,33,0,0,-0.05084718133690407,20.91%
TXN-F1EFC2D30AAE,USR0024,4771.06,05-18-2024 02:53,Bangalore,Bengaluru,Education,UNKNOWN,ATM,Wallet,success,192.224.156.173,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,184864.43,0.8246818098728317,1,1,0,1,1,1.5124851513276347,0,11,0,0,-0.08120466280387541,23.78%
TXN-946086F393C8,USR0024,6616.56,28/01/2024 03:36:57,Lucknow,Lucknow,Electronics,DEV-530A1B2A,ATM,Wallet,success,192.224.156.122,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,138056.98,1.143678066495115,1,0,0,2,0,-1.3269539742863443,0,11,0,0,-0.06800935781789079,18.07%
TXN-DB156737580C,USR0024,5757.36,2024-01-28T03:35:52,Bengaluru,BLR,Electronics,DEV-530A1B2A,ATM,Card,success,192.224.156.234,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,143828.47,0.9951646101473144,0,0,0,3,0,-0.9768431581857064,0,11,0,0,-0.07415262850006797,9.49%
TXN-3D4D0BB8C51D,USR0024,6925.88,2024-01-28T03:35:16,BENGALURU,PNQ,Electronics,DEV-530A1B2A,ATM,Netbanking,success,192.224.156.151,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,143829.47,1.1971442935871792,0,0,0,4,0,-0.9767824960662017,0,11,0,0,-0.06579772317239375,11.1%
TXN-9980C654282C,USR0024,5037.352854793964,22/05/2024 01:44:42,Bengaluru,bangalore,Clothing,DEV-530A1B2A,mobile,Netbanking,success,,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,157735.76,0.8707107580410981,0,0,0,5,0,-0.13319747021808437,0,11,0,0,-0.07930067177998222,24.32%
TXN-DDFFD9E59830,USR0024,5472.0,2024-05-19T07:15:51.638328,Bangalore,Bengaluru,Food & Dining,DEV-530A1B2A,mobile,Netbanking,success,192.224.156.173,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,168542.76,0.9458398895893438,0,0,0,6,0,0.5223780552700651,0,11,0,0,-0.07619294940540558,12.46%
TXN-CA38190972AE,USR0024,4183.98,2024-05-25T06:04:27.551536,BENGALURU,BLR,Grocery,DEV-530A1B2A,ATM,Netbanking,success,192.224.156.132,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,148275.76,0.7232045287361152,0,0,0,7,0,-0.7070611207332962,0,11,0,0,-0.08540227843713027,15.11%
TXN-47C489EE96F2,USR0024,2979.836443237314,18/05/2024 15:01:18,BENGALURU,bangalore,Grocery,DEV-530A1B2A,ATM,Netbanking,pending,192.224.156.38,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,184864.43,0.5150672829798765,0,0,0,8,0,1.5124851513276347,0,11,0,0,-0.09401189180932855,16.64%
TXN-1C980E8A4BB6,USR0024,5769.645340028655,20240521080540,BLR,bangalore,Fuel,DEV-530A1B2A,ATM,Netbanking,success,192.224.156.178,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,162773.11,0.9972881416999954,0,0,0,9,0,0.17237885746931403,0,11,0,0,-0.07406478845209473,16.44%
TXN-D9FCCED34A84,USR0024,5276.01608525745,1716571915,BLR,BLR,Food & Dining,DEV-530A1B2A,ATM,Card,success,192.224.156.199,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,152459.74,0.9119639019648225,0,0,0,10,0,-0.453252025967691,0,11,0,0,-0.07759423227041515,18.55%
TXN-C82E0E1B4B28,USR0024,10848.987093637044,20240518230302,BLR,BLR,Healthcare,DEV-530A1B2A,ATM,Netbanking,success,192.224.156.215,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,174015.45,1.8752567168863081,0,0,0,11,0,0.8543630300626757,0,11,0,0,-0.03774754999806672,22.12%
TXN-E98D6683B297,USR0025,4.0,2024-05-21T14:48:57,CCU,Kolkata,Food & Di#,UNKNOWN,ATM,Card,failed,192.80.103.221,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,2858.64,0.0005691869958738596,1,1,0,1,1,-1.4635550995270767,0,27,0,0,-0.11528909010622591,23.85%
TXN-13955A6B51C9,USR0025,6564.279558668339,1712719721,Jaipur,Jaipur,Clothing,DEV-1762E520,ATM,Upi,success,192.80.103.73,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,79926.4,0.9340756405186541,1,0,0,2,0,0.018215219312302664,0,27,0,0,-0.06838316240644302,15.6%
TXN-94404DDD7612,USR0025,4234.601706134168,2024-04-05T00:33:19.207446,Calcutta,Kolkata,Electronics,DEV-1762E520,ATM,Wallet,success,192.80.103.166,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,108805.9,0.6025700559592069,0,0,0,3,0,0.5734770554279736,0,27,0,0,-0.08504033378725152,7.75%
TXN-1E0EA32DD4DC,USR0025,9702.03,2024-05-26T18:26:05,AMD,CCU,Entertainment,ATO-4F98CCDB,ATM,Netbanking,success,115.96.139.102,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,2858.64,1.3805673273945156,1,0,0,4,0,-1.4635550995270767,0,27,0,0,-0.04594828077909046,21.11%
TXN-EB460262B05C,USR0025,9554.0091,20240411145023,Lucknow,Lucknow,Entertainment,DEV-F6295517,ATM,Card,success,192.80.103.22,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,52462.34,1.3595044345451293,1,0,0,5,0,-0.5098321631836183,0,27,0,0,-0.04700662860883847,20.35%
TXN-0C19294A1EE0,USR0025,6101.89,1712455261,Kolkata,kolkata,Healthcare,DEV-46B058CE,mobile,Card,success,192.80.103.14,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,102704.01,0.8682791095631863,1,0,0,6,0,0.4561569271301896,0,27,0,0,-0.07168924273641514,19.8%
TXN-2037C22CD34A,USR0025,5319.5009,28/03/2024 15:03:54,Kolkata,Calcutta,Entertainment,DEV-F6295517,ATM,Card,success,192.80.103.246,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,68716.62,0.7569476842048231,0,0,0,7,0,-0.19731354764185946,0,27,0,0,-0.07728331631658854,14.46%
TXN-ED802ECECBA0,USR0025,11570.0,25/03/2024 10:11:56,kolkata,CCU,Fuel,DEV-46B058CE,ATM,Upi,success,192.80.103.202,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,155265.14,1.6463733855651388,0,0,0,8,0,1.4667419286750392,0,27,0,0,-0.03259231553678773,21.01%
TXN-A7093A85DFF6,USR0025,8729.394346549658,"April 12, 2024 03:47 AM",kolkata,Kolkata,,DEV-F6295517,ATM,Card,success,,0,0,1,2024-01-01,12,0,Unknown,0,1,-1,36967.04,1.2421644359777133,0,0,0,9,0,-0.8077579835462685,0,27,0,0,-0.0529026151532545,32.99%
TXN-C8BFB7700ADD,USR0025,10612.165565338652,03-29-2024 08:21,Kolkata,Calcutta,Education,DEV-1762E520,ATM,Card,success,192.80.103.73,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,134641.27,1.5100766594627815,0,0,0,10,0,1.0702098583825856,0,27,0,0,-0.039440821357126205,21.75%
TXN-28193629683C,USR0025,1317.72,1711463025,Calcutta,CCU,Healthcare,DEV-46B058CE,ATM,Card,success,192.80.103.85,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,153947.42,0.18750727205072557,0,0,0,11,0,1.441406322910177,0,27,0,0,-0.10589600635321171,19.95%
TXN-46AAB9B0A89B,USR0025,11302.982784690692,20240411092109,Calcutta,Jaipur,,DEV-46B058CE,ATM,Netbanking,success,192.80.103.246,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,62016.35,1.6083777039080118,0,0,0,12,0,-0.3261386388889636,0,27,0,0,-0.0345014857305101,21.46%
TXN-5FC2F9B7D391,USR0025,6765.899827978399,1712877858,kolkata,Calcutta,Food & Dining,DEV-F6295517,ATM,Card,success,192.80.103.158,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,45696.44,0.9627655493676222,0,0,0,13,0,-0.6399191126451746,0,27,0,0,-0.06694157966740069,19.6%
TXN-8D6680F44C5C,USR0025,1291.34,1713140417,kolkata,Calcutta,Grocery,DEV-F6295517,ATM,Card,success,192.80.103.5,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,68716.62,0.18375348381293746,0,0,0,14,0,-0.19731354764185946,0,27,0,0,-0.10608462306712678,18.51%
TXN-25927135D451,USR0025,9593.88,04-14-2024 16:27,kolkata,CCU,Education,DEV-F6295517,ATM,Card,success,192.80.103.212,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,7389.61,1.365177933993576,0,0,0,15,0,-1.376438815603012,0,27,0,0,-0.046721552106229046,21.23%
TXN-9CCFBA6A4E7E,USR0025,3374.4912786291497,26/03/2024 23:16:08,kolkata,MUMBAI,,DEV-F6295517,ATM,Card,success,192.80.103.193,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,150572.93,0.4801791383713663,0,0,0,16,0,1.3765255073367084,0,27,0,0,-0.09119011401621621,19.04%
TXN-19CD4E6C6EBD,USR0025,10962.22,2024-04-12T23:55:27.509371,Calcutta,Calcutta,Fuel,DEV-46B058CE,mobile,Card,success,192.80.103.64,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,19897.38,1.559888267477085,0,0,0,17,0,-1.1359537886492037,0,27,0,0,-0.036937935945555944,22.5%
TXN-9737300D6CCB,USR0025,6107.437388969853,2024-04-12T17:58:19.379427,Calcutta,Kolkata,Utilities,DEV-1762E520,ATM,Card,success,192.80.103.158,0,0,1,2024-01-01,12,0,Unknown,1,0,-1,68716.62,0.8690684849788598,0,0,0,18,0,-0.19731354764185946,0,27,0,0,-0.07164957896544083,19.32%
